UUID,UGID,Game Name,Rating
dd1e629e-58fb-43f1-9047-9f57762c19b3,ce6feddd-5444-4984-ac71-8c1bcf5bb2ac,Abo Khashem,10
e703f45b-6523-4c99-8566-3ce7775cb73e,ce6feddd-5444-4984-ac71-8c1bcf5bb2ac,Abo Khashem,5
e7942cf9-bdb2-40f5-8a7b-9a8df514ee06,ce6feddd-5444-4984-ac71-8c1bcf5bb2ac,Abo Khashem,5
fc35361f-2bbc-4e9d-b191-98f4686933f8,ce6feddd-5444-4984-ac71-8c1bcf5bb2ac,Abo Khashem,8
6ac5c44b-bc51-414c-97ea-5ae993d20f80,80b9a8a1-d689-4317-937b-3ef1b952fc00,Aborigenus,5
768f2fab-670f-4b5b-98e0-a1487e365180,80b9a8a1-d689-4317-937b-3ef1b952fc00,Aborigenus,1
fc35361f-2bbc-4e9d-b191-98f4686933f8,80b9a8a1-d689-4317-937b-3ef1b952fc00,Aborigenus,2
5c936709-cd34-4af2-b54b-f4c66d7270dd,6b428eca-7513-4f04-8f9d-ffea3a0ccd33,Absolute Drift: Zen Edition,3
65340c60-6ee4-4081-bf34-0f2263c2d745,6b428eca-7513-4f04-8f9d-ffea3a0ccd33,Absolute Drift: Zen Edition,5
796ac62a-d303-4830-ab7d-06d27ddce7cd,6b428eca-7513-4f04-8f9d-ffea3a0ccd33,Absolute Drift: Zen Edition,1
347cabbe-f624-4e1a-921b-5d752d973a0b,d6b29975-5845-4d85-9461-7f32e33197c9,Absolver,10
6bc98496-8398-4ebb-b592-e51429d5ee9b,d6b29975-5845-4d85-9461-7f32e33197c9,Absolver,5
943079a4-41da-4b25-9087-53cde9559f4c,d6b29975-5845-4d85-9461-7f32e33197c9,Absolver,8
b2209f67-c4ec-4601-b92e-fe75f71f02ef,8ce5d55a-7d7d-4473-95fe-aa9c2879d344,Abyss Odyssey: Extended Dream Edition,7
b510a470-91ee-48a2-ac23-9026f59877f2,8ce5d55a-7d7d-4473-95fe-aa9c2879d344,Abyss Odyssey: Extended Dream Edition,6
f83c5929-7bb9-4c9e-af35-ec2f983be554,8ce5d55a-7d7d-4473-95fe-aa9c2879d344,Abyss Odyssey: Extended Dream Edition,2
5b508aa0-282d-4456-98cc-c8aa98f5bd0d,3e7003ec-f96b-4c1d-af1e-8ef5fdaedfc1,Abyss: The Wraiths of Eden,9
5e7875fa-c78a-4f90-b517-d83a22d744f8,3e7003ec-f96b-4c1d-af1e-8ef5fdaedfc1,Abyss: The Wraiths of Eden,4
db7c9c97-a83a-47ed-9d07-0c581e7cde02,3e7003ec-f96b-4c1d-af1e-8ef5fdaedfc1,Abyss: The Wraiths of Eden,1
2769d5af-f79a-40e3-92c6-c6904c99174a,b83d0441-4535-4f10-ad75-02c4ba55b7d9,ABZU,9
46062fc0-5a0d-4ff3-92df-f1831b79b893,b83d0441-4535-4f10-ad75-02c4ba55b7d9,ABZU,8
c3a0f319-7e46-4586-9d67-31d6be0595b4,b83d0441-4535-4f10-ad75-02c4ba55b7d9,ABZU,3
70008a05-4310-425a-b6fd-aec65116dc5d,74a2cdf2-c2c3-48fd-8d5e-fd1336249fdc,ACA NeoGeo - Garou: Mark of the Wolves,4
90aeb940-0a19-471f-b57d-f8d2ef7fabf1,74a2cdf2-c2c3-48fd-8d5e-fd1336249fdc,ACA NeoGeo - Garou: Mark of the Wolves,9
e052c158-b495-443a-9c96-563d4241d455,74a2cdf2-c2c3-48fd-8d5e-fd1336249fdc,ACA NeoGeo - Garou: Mark of the Wolves,4
322f1f30-ec0f-472c-9665-d994f0e77c74,6919f22f-40b6-4c71-9f8e-32cda324f60c,ACA NeoGeo - Neo-Geo Cup '98: The Road to Victory,9
49537369-8a67-44f5-8aef-e635cbfe2cda,6919f22f-40b6-4c71-9f8e-32cda324f60c,ACA NeoGeo - Neo-Geo Cup '98: The Road to Victory,3
b4e1caf4-8683-4b96-b4b9-6cc73e650ca9,6919f22f-40b6-4c71-9f8e-32cda324f60c,ACA NeoGeo - Neo-Geo Cup '98: The Road to Victory,4
63be9e9f-f8df-4798-84c5-e5a35fa28b86,83c85202-65ce-4e98-ae8e-64c2a4228fd2,ACA NeoGeo - Pleasure Goal: 5 on 5 Mini Soccer,7
70db09e6-02d5-40be-be61-c6fa3a51fdf7,83c85202-65ce-4e98-ae8e-64c2a4228fd2,ACA NeoGeo - Pleasure Goal: 5 on 5 Mini Soccer,9
94c79e5f-fc70-4947-a0d7-df51d092407d,83c85202-65ce-4e98-ae8e-64c2a4228fd2,ACA NeoGeo - Pleasure Goal: 5 on 5 Mini Soccer,7
bc7b0d69-004a-404c-bea6-a336aeb36de4,e4fecf26-b73d-4854-ab6c-a25f13cc0b61,ACA NeoGeo - Shock Troopers: 2nd Squad,2
dd527942-90d8-4567-8724-632f69f8e3c5,e4fecf26-b73d-4854-ab6c-a25f13cc0b61,ACA NeoGeo - Shock Troopers: 2nd Squad,3
fc35361f-2bbc-4e9d-b191-98f4686933f8,e4fecf26-b73d-4854-ab6c-a25f13cc0b61,ACA NeoGeo - Shock Troopers: 2nd Squad,7
94e733e6-93c1-4359-876b-50b8210741b4,1684fcc2-a86d-4966-b1b1-cd8af6d23c93,ACA NeoGeo - The Ultimate 11: SNK Football Championship,1
dbf5d18c-e31a-4263-8f0e-a3b979cf776e,1684fcc2-a86d-4966-b1b1-cd8af6d23c93,ACA NeoGeo - The Ultimate 11: SNK Football Championship,10
f9e47813-13f0-43b5-9aa4-b3a1dd263f6e,1684fcc2-a86d-4966-b1b1-cd8af6d23c93,ACA NeoGeo - The Ultimate 11: SNK Football Championship,5
10da64b3-9db7-46a4-9f2b-471d0ad2f74b,8b72f594-47bc-4fdb-a816-10993f9b7848,ACA NeoGeo - Top Hunter: Roddy & Cathy,1
49e230ce-2fa0-4f41-a86d-81950a2101f8,8b72f594-47bc-4fdb-a816-10993f9b7848,ACA NeoGeo - Top Hunter: Roddy & Cathy,3
9f383d6c-cd7a-4beb-927e-1cf13db58742,8b72f594-47bc-4fdb-a816-10993f9b7848,ACA NeoGeo - Top Hunter: Roddy & Cathy,10
72d1014b-d00b-4837-bc0b-0ac0ca53e9ef,9a61ad2e-d3a3-4fff-b6c1-9e3b8ff091b4,ACA NeoGeo: 3 Count Bout,1
7404023d-3376-4aa8-af3f-c7a69590b5d6,9a61ad2e-d3a3-4fff-b6c1-9e3b8ff091b4,ACA NeoGeo: 3 Count Bout,7
85e03264-8e46-4737-ae42-3a0704a86fcd,9a61ad2e-d3a3-4fff-b6c1-9e3b8ff091b4,ACA NeoGeo: 3 Count Bout,10
0ecfc457-55bf-4488-a616-d225adff5695,54e55889-a5fc-4092-abbb-31fd83847055,ACA NeoGeo: Aero Fighters 2,10
547607a8-3045-40a8-8358-46212b967be4,54e55889-a5fc-4092-abbb-31fd83847055,ACA NeoGeo: Aero Fighters 2,1
d39be315-bdfb-458f-ac91-caef1b79442e,54e55889-a5fc-4092-abbb-31fd83847055,ACA NeoGeo: Aero Fighters 2,4
0f2d2075-6769-44f9-b35b-d85874c1919a,f72ff77a-666c-47ce-b64e-ea7ad9f6fa20,ACA NeoGeo: Aero Fighters 3,7
28233dbc-cb3d-40c1-8a89-670a0322db9e,f72ff77a-666c-47ce-b64e-ea7ad9f6fa20,ACA NeoGeo: Aero Fighters 3,8
8c74aca7-1230-4878-b0e5-38078a8da259,f72ff77a-666c-47ce-b64e-ea7ad9f6fa20,ACA NeoGeo: Aero Fighters 3,2
18f22109-dd3e-4426-9b36-f8cd64f25d92,3cffa02c-9725-44dc-893c-5fd9b072b112,ACA NeoGeo: Aggressors of Dark Kombat,10
64b94fc8-2bea-4539-982c-f11039e23608,3cffa02c-9725-44dc-893c-5fd9b072b112,ACA NeoGeo: Aggressors of Dark Kombat,9
6e46bf75-912b-4354-891a-ad30837da84c,3cffa02c-9725-44dc-893c-5fd9b072b112,ACA NeoGeo: Aggressors of Dark Kombat,4
985ff828-d6ab-4f8d-8aa3-7039614d4246,dd4dc7a5-730a-4d9f-ab80-d8691a24971e,ACA NEOGEO: Alpha Mission II,10
d444203f-1960-4263-bd30-68a703c25e8f,dd4dc7a5-730a-4d9f-ab80-d8691a24971e,ACA NEOGEO: Alpha Mission II,2
e3b1be95-9fe5-4084-90ce-9ea1b0c45153,dd4dc7a5-730a-4d9f-ab80-d8691a24971e,ACA NEOGEO: Alpha Mission II,2
048c3762-b888-4320-be7a-ebe7db4c0859,4e6d081f-fe2b-40b0-931c-8532e24b1c7d,ACA NeoGeo: Art of Fighting,9
46eeaa99-305c-4e7d-b124-90e4cf26a008,4e6d081f-fe2b-40b0-931c-8532e24b1c7d,ACA NeoGeo: Art of Fighting,6
c1aec09a-f413-469f-9d08-1e6f6e209d1c,4e6d081f-fe2b-40b0-931c-8532e24b1c7d,ACA NeoGeo: Art of Fighting,4
94c70ac4-da32-4847-a1e6-07a29036b30a,2135fad6-0678-414a-b745-14693711ed64,ACA NeoGeo: Art of Fighting 2,2
d6f9e5c5-ed9b-4140-88b4-ef8ccd3a8e9f,2135fad6-0678-414a-b745-14693711ed64,ACA NeoGeo: Art of Fighting 2,5
dd799c75-97c9-4232-8044-a32e6bfcef99,2135fad6-0678-414a-b745-14693711ed64,ACA NeoGeo: Art of Fighting 2,1
6a3a2c29-6c97-4ac2-938c-9d01ef8807b9,2efccda5-06bf-48b1-b4a4-00960882b811,ACA NeoGeo: Art of Fighting 3,1
a7a12870-82f8-434d-893f-8f44e5caabaf,2efccda5-06bf-48b1-b4a4-00960882b811,ACA NeoGeo: Art of Fighting 3,5
e023a619-e07b-4f6f-ab1e-a21774378c7c,2efccda5-06bf-48b1-b4a4-00960882b811,ACA NeoGeo: Art of Fighting 3,8
64234352-fbfa-401d-977f-95aa60e72b18,8b1b7eb2-7b96-46ab-8cd6-81a6adcc27f6,ACA NeoGeo: Baseball Stars 2,3
657d6a36-e13b-4501-a3c7-5f210c5bc9fc,8b1b7eb2-7b96-46ab-8cd6-81a6adcc27f6,ACA NeoGeo: Baseball Stars 2,4
6a737ee8-420f-4ff1-a900-761c883e708b,8b1b7eb2-7b96-46ab-8cd6-81a6adcc27f6,ACA NeoGeo: Baseball Stars 2,10
7a951b6f-8b2a-47f9-902d-d604ea3f7993,b069ac4b-d345-4fc8-bbc2-cb76d495c88d,ACA NeoGeo: Blazing Star,5
e703f45b-6523-4c99-8566-3ce7775cb73e,b069ac4b-d345-4fc8-bbc2-cb76d495c88d,ACA NeoGeo: Blazing Star,9
ee238654-9dce-4507-a931-3a50065d858d,b069ac4b-d345-4fc8-bbc2-cb76d495c88d,ACA NeoGeo: Blazing Star,5
17137f33-d733-4c3f-83b3-580ace6981f9,86b9f1cb-06c6-4817-8457-1dd1acfe5624,ACA NeoGeo: Blue's Journey,10
90c9562f-b08e-4eec-ba15-4102ca2cde61,86b9f1cb-06c6-4817-8457-1dd1acfe5624,ACA NeoGeo: Blue's Journey,2
bc61512b-cf39-46c0-a2d5-ef82073668c3,86b9f1cb-06c6-4817-8457-1dd1acfe5624,ACA NeoGeo: Blue's Journey,9
4489167b-42dc-4b6a-82db-bc4ad6a4eb6f,98a2d967-e221-401b-b056-3f3772410352,ACA NeoGeo: Burning Fight,7
585a7fa8-5ca1-4fdf-a8ee-a2895121c451,98a2d967-e221-401b-b056-3f3772410352,ACA NeoGeo: Burning Fight,4
94092857-dbb4-4088-a360-0b757230416c,98a2d967-e221-401b-b056-3f3772410352,ACA NeoGeo: Burning Fight,9
36f043b6-eb31-4ade-b951-c6c6abaafafd,d290a780-bc48-4370-b6bf-5d23e3527b87,ACA NeoGeo: Crossed Swords,2
c5a13361-0810-4eb4-b963-fb752047c700,d290a780-bc48-4370-b6bf-5d23e3527b87,ACA NeoGeo: Crossed Swords,6
d04d8e8b-098b-41a5-8e8e-945f12237e4b,d290a780-bc48-4370-b6bf-5d23e3527b87,ACA NeoGeo: Crossed Swords,10
14a7ce6d-742c-4b28-8356-014bb7cf8240,c83a7e19-125d-41db-bf11-7d76b5f6bdd1,ACA NeoGeo: Cyber-Lip,8
51dc217f-b5a3-4007-b553-519ac72003ec,c83a7e19-125d-41db-bf11-7d76b5f6bdd1,ACA NeoGeo: Cyber-Lip,1
adae1c43-b8ae-4e51-9e7e-bbfe7f31bef3,c83a7e19-125d-41db-bf11-7d76b5f6bdd1,ACA NeoGeo: Cyber-Lip,4
49e4a910-ca98-478c-9f19-d5ead96c3afc,be7973f7-bdb3-4a63-a48b-9f35d543ebc4,ACA NeoGeo: Fatal Fury,5
7195bc5d-bb8b-4d28-9707-c1d145d85b22,be7973f7-bdb3-4a63-a48b-9f35d543ebc4,ACA NeoGeo: Fatal Fury,10
990d5857-052d-45c3-9c1c-59cff5b95c29,be7973f7-bdb3-4a63-a48b-9f35d543ebc4,ACA NeoGeo: Fatal Fury,4
3fb0c58a-328e-4f0d-be2a-094e1076569a,8ef6a388-b71b-412e-947d-12678c8ce486,ACA NeoGeo: Fatal Fury 2,9
4eea8767-59b9-4730-af0a-5e85f288dce4,8ef6a388-b71b-412e-947d-12678c8ce486,ACA NeoGeo: Fatal Fury 2,8
9c4b74bc-d5c6-4c22-84f0-55492954e9dd,8ef6a388-b71b-412e-947d-12678c8ce486,ACA NeoGeo: Fatal Fury 2,4
4cac635a-4d93-4ef7-92fa-c7402fe8b3eb,8dd67da0-6d45-42c3-a49b-30af37957eae,ACA NeoGeo: Fatal Fury 3,9
95198d3a-3da3-4bff-a0e3-1dbc1c0ab9e2,8dd67da0-6d45-42c3-a49b-30af37957eae,ACA NeoGeo: Fatal Fury 3,8
bf21d225-0d03-4b17-8a5d-42036ddc8e38,8dd67da0-6d45-42c3-a49b-30af37957eae,ACA NeoGeo: Fatal Fury 3,9
0016c246-525b-4099-a7a2-53fe518bb6ee,dedded3e-a3b2-4cc2-bb96-66d3904f8666,ACA NeoGeo: Fatal Fury Special,1
d5f64306-1ffd-429d-8dd2-eefc101eedad,dedded3e-a3b2-4cc2-bb96-66d3904f8666,ACA NeoGeo: Fatal Fury Special,10
f2f489fc-cb83-4bf9-87a5-89e7eca5ac31,dedded3e-a3b2-4cc2-bb96-66d3904f8666,ACA NeoGeo: Fatal Fury Special,4
14b707d8-6f45-42c4-9421-6139c62ef705,117a8c30-8938-4d34-9d0f-d3aa061ace48,ACA NeoGeo: Football Frenzy,1
1e05b7a6-17ef-4556-a815-747229a06b5f,117a8c30-8938-4d34-9d0f-d3aa061ace48,ACA NeoGeo: Football Frenzy,9
fc35361f-2bbc-4e9d-b191-98f4686933f8,117a8c30-8938-4d34-9d0f-d3aa061ace48,ACA NeoGeo: Football Frenzy,8
41bcf2e3-c37a-4a8e-ae24-c92f2fb9b28b,4c707c9e-941a-4504-81a7-381eb7d18762,ACA NeoGeo: Galaxy Fight - Universal Warriors,5
70a4e899-74fd-42f4-bcdb-5ba0b46129c3,4c707c9e-941a-4504-81a7-381eb7d18762,ACA NeoGeo: Galaxy Fight - Universal Warriors,8
8fa50d42-0ada-434a-96eb-3db68ebf0ef6,4c707c9e-941a-4504-81a7-381eb7d18762,ACA NeoGeo: Galaxy Fight - Universal Warriors,6
7360ec51-3253-42bb-bf21-9fe08adf30f9,ac1023c3-415f-45a1-876c-efb2081137da,ACA NeoGeo: Ghost Pilots,9
8b2c8d8f-5359-490e-9066-3403954f7b95,ac1023c3-415f-45a1-876c-efb2081137da,ACA NeoGeo: Ghost Pilots,7
ee44b2a7-0827-4112-8eed-dba2b0b02f72,ac1023c3-415f-45a1-876c-efb2081137da,ACA NeoGeo: Ghost Pilots,9
7ea78e20-4391-430a-b307-d745b5ae6baf,6f6e79a8-bb15-4c0d-9817-d13352b01e35,ACA NeoGeo: Gururin,9
86b5633b-226d-40e0-9f75-563e5febb2e8,6f6e79a8-bb15-4c0d-9817-d13352b01e35,ACA NeoGeo: Gururin,6
f4f334cd-96ff-432a-9fb9-4e7231537b79,6f6e79a8-bb15-4c0d-9817-d13352b01e35,ACA NeoGeo: Gururin,6
c8bb73bc-c282-46d9-b727-9ff1d4072590,84e22033-5548-4de2-89ee-4d206ccf5f4e,ACA NeoGeo: Karnov's Revenge,3
da8108c9-5e72-4bab-b6a8-37320b60ef52,84e22033-5548-4de2-89ee-4d206ccf5f4e,ACA NeoGeo: Karnov's Revenge,8
e703f45b-6523-4c99-8566-3ce7775cb73e,84e22033-5548-4de2-89ee-4d206ccf5f4e,ACA NeoGeo: Karnov's Revenge,3
b61c292f-9c25-4441-9b1d-c18b8b0cc636,1f604dc4-4d8a-4c86-b5d3-554da3a95284,ACA NeoGeo: King of the Monsters,10
d002d61e-9359-4d06-8514-7e213f3577f3,1f604dc4-4d8a-4c86-b5d3-554da3a95284,ACA NeoGeo: King of the Monsters,3
e116ef4d-b991-404e-a1bc-202c98ec66a6,1f604dc4-4d8a-4c86-b5d3-554da3a95284,ACA NeoGeo: King of the Monsters,3
2eb1d1e6-9d1f-4f29-8478-e2fe9fb413d4,625a2398-d44d-48d4-a614-01bc678b78ec,ACA NeoGeo: King of the Monsters 2,8
940a9d80-7d92-49d6-b28c-70b8864f09b2,625a2398-d44d-48d4-a614-01bc678b78ec,ACA NeoGeo: King of the Monsters 2,5
e8a2299b-3886-4585-bc51-abc7bb1310e5,625a2398-d44d-48d4-a614-01bc678b78ec,ACA NeoGeo: King of the Monsters 2,1
198cc11c-9fd6-4dfa-96fc-0149f77e8c3c,5f850214-2caa-446b-9059-2fd3bfa9ac4d,ACA NeoGeo: Kizuna Encounter,10
36ec7de6-6feb-4c24-bd2f-53a8c3594b85,5f850214-2caa-446b-9059-2fd3bfa9ac4d,ACA NeoGeo: Kizuna Encounter,5
677f4461-da94-44a1-a361-e6f5437466ea,5f850214-2caa-446b-9059-2fd3bfa9ac4d,ACA NeoGeo: Kizuna Encounter,7
72ddfa9c-0e70-4499-9c65-e91876c7cc7c,e54ed5b9-025c-4ea3-b24a-39131a375d08,ACA NeoGeo: Last Resort,1
9d8ec006-8fbc-4ccc-b117-ef724f762564,e54ed5b9-025c-4ea3-b24a-39131a375d08,ACA NeoGeo: Last Resort,8
af0bed31-fd8b-47db-9136-eb1343834424,e54ed5b9-025c-4ea3-b24a-39131a375d08,ACA NeoGeo: Last Resort,7
a52a5847-5c23-423d-855d-acb2e49d4fca,461d5e7e-a511-43f5-b467-342e8512ebd9,ACA NeoGeo: League Bowling,1
d08569a2-e660-4703-8f55-080592606f51,461d5e7e-a511-43f5-b467-342e8512ebd9,ACA NeoGeo: League Bowling,4
e703f45b-6523-4c99-8566-3ce7775cb73e,461d5e7e-a511-43f5-b467-342e8512ebd9,ACA NeoGeo: League Bowling,6
734b8ec2-b2bf-4c32-b780-2783ebdc6613,55a9659b-d2c1-457d-95dc-a7acd54d3d5d,ACA NeoGeo: Magical Drop II,6
776a70a8-89b2-4454-bc7e-dddb8f7472e4,55a9659b-d2c1-457d-95dc-a7acd54d3d5d,ACA NeoGeo: Magical Drop II,5
b8d2c135-2e19-4b3d-babf-a1f3b8210430,55a9659b-d2c1-457d-95dc-a7acd54d3d5d,ACA NeoGeo: Magical Drop II,4
1f84bde7-7ffc-44da-aa7a-334f8020e6a7,29d981a0-8216-49a3-8d37-151d0c84b22d,ACA NeoGeo: Magical Drop III,3
c2d4ad56-9ffc-491b-aade-c3cfad20260d,29d981a0-8216-49a3-8d37-151d0c84b22d,ACA NeoGeo: Magical Drop III,5
cd3ccb3e-306b-4a28-9746-892f7a2df58c,29d981a0-8216-49a3-8d37-151d0c84b22d,ACA NeoGeo: Magical Drop III,5
0b49a7c9-44e6-41ff-9aed-19a61e60ae22,25053438-ff37-4dcb-8973-7035123e887a,ACA NeoGeo: Magician Lord,9
0ec2ff46-96ec-4210-a6f1-a080c876df7f,25053438-ff37-4dcb-8973-7035123e887a,ACA NeoGeo: Magician Lord,3
540c3b7e-1956-499e-abf1-e1e99e2132a9,25053438-ff37-4dcb-8973-7035123e887a,ACA NeoGeo: Magician Lord,10
82b75821-bc72-4ad3-bd61-938e3a4e3462,c1acdaa0-f14c-4ded-8e00-724f9c0459a2,ACA NeoGeo: Metal Slug,4
833124e2-fe9f-4227-9533-aa2ba0dd5216,c1acdaa0-f14c-4ded-8e00-724f9c0459a2,ACA NeoGeo: Metal Slug,6
c62d8780-9007-43f7-ae7d-8920bcf3ec19,c1acdaa0-f14c-4ded-8e00-724f9c0459a2,ACA NeoGeo: Metal Slug,3
31dd3e70-5d65-4845-8b06-8e58b0707a2a,bd8e2b3c-9651-41eb-8568-251c0d2c79ca,ACA NeoGeo: Metal Slug 2,7
667bb76b-bc83-477a-a336-508112b39040,bd8e2b3c-9651-41eb-8568-251c0d2c79ca,ACA NeoGeo: Metal Slug 2,9
e703f45b-6523-4c99-8566-3ce7775cb73e,bd8e2b3c-9651-41eb-8568-251c0d2c79ca,ACA NeoGeo: Metal Slug 2,10
687cc18a-712a-42e3-bca0-b5379cf3477f,f9570389-29a2-450a-aeb2-72c60d8cd2c6,ACA NeoGeo: Metal Slug 3,10
68afa144-542a-42ed-a566-edfdb8d6b23a,f9570389-29a2-450a-aeb2-72c60d8cd2c6,ACA NeoGeo: Metal Slug 3,4
6bd69651-f5fe-482e-8fa8-923812c0a546,f9570389-29a2-450a-aeb2-72c60d8cd2c6,ACA NeoGeo: Metal Slug 3,5
324e11c6-2537-4d71-97d9-5f1633b79aa4,2b782816-b5fa-4a9c-85e4-057beb4aa274,ACA NeoGeo: Metal Slug 4,9
9e519433-bee4-44a9-ba50-32fb95baaef4,2b782816-b5fa-4a9c-85e4-057beb4aa274,ACA NeoGeo: Metal Slug 4,3
ec7f30eb-9f74-426d-9563-a2ac3c392734,2b782816-b5fa-4a9c-85e4-057beb4aa274,ACA NeoGeo: Metal Slug 4,6
3290fafb-5535-49bd-adab-8e8871332806,746231b7-e6ed-4a92-9d62-fe4bafc42f1c,ACA NeoGeo: Metal Slug 5,10
6d2e008c-d33f-4eac-872d-acffb417277f,746231b7-e6ed-4a92-9d62-fe4bafc42f1c,ACA NeoGeo: Metal Slug 5,4
f1454600-f6ca-47fb-8e09-d80c89f24bc0,746231b7-e6ed-4a92-9d62-fe4bafc42f1c,ACA NeoGeo: Metal Slug 5,8
0e4aba06-b812-4bce-8f45-b625fd2f37a4,97b34401-0027-4100-96a7-8cca8c0b09d3,ACA NeoGeo: Metal Slug X,9
3aed6178-dc96-4d76-8e32-466d12dd5f70,97b34401-0027-4100-96a7-8cca8c0b09d3,ACA NeoGeo: Metal Slug X,4
ec689ceb-febc-4b7e-9b11-3fc81f8338cb,97b34401-0027-4100-96a7-8cca8c0b09d3,ACA NeoGeo: Metal Slug X,4
0495d092-9661-4101-9985-13180f78f75a,d4cc9bed-487b-4d5a-b7bb-1a2a5fcd4c21,ACA NeoGeo: Money Puzzle Exchanger,8
5d5f7f04-4649-40ea-9aa4-a3065332f01c,d4cc9bed-487b-4d5a-b7bb-1a2a5fcd4c21,ACA NeoGeo: Money Puzzle Exchanger,8
f849d228-a03b-49cd-977c-52d9f4dd52d8,d4cc9bed-487b-4d5a-b7bb-1a2a5fcd4c21,ACA NeoGeo: Money Puzzle Exchanger,7
6789481d-1642-4b9b-bb5b-caf1825d350e,807dbe33-7b62-4711-a50a-321c0d3f949b,ACA NeoGeo: Mutation Nation,7
755603e9-9604-4cc3-a4f5-1d28fdc7be7f,807dbe33-7b62-4711-a50a-321c0d3f949b,ACA NeoGeo: Mutation Nation,8
eb09098f-2ee0-4862-94c1-a92937dceaa9,807dbe33-7b62-4711-a50a-321c0d3f949b,ACA NeoGeo: Mutation Nation,8
684889b9-c253-4be3-ad26-b876e01d1a2b,66ba3a9f-9068-44a9-a7a6-5edc9514e9bc,ACA NeoGeo: NAM-1975,4
a2a48c1a-a6f9-4ad3-b795-b4f2674a166a,66ba3a9f-9068-44a9-a7a6-5edc9514e9bc,ACA NeoGeo: NAM-1975,6
cf2a3e3d-0560-4c88-a49a-42aa3d5faab1,66ba3a9f-9068-44a9-a7a6-5edc9514e9bc,ACA NeoGeo: NAM-1975,7
5e7ace82-d8ce-4106-be3d-18d9c516bf15,c4df0654-423d-4fdb-b0ba-ea429841cc4e,ACA NeoGeo: Neo Turf Masters,2
7add56f5-5777-4022-b5ed-c466283e9473,c4df0654-423d-4fdb-b0ba-ea429841cc4e,ACA NeoGeo: Neo Turf Masters,10
878b7e80-df3c-46cd-9865-41c950198de4,c4df0654-423d-4fdb-b0ba-ea429841cc4e,ACA NeoGeo: Neo Turf Masters,1
08011039-209b-4808-85c1-ecc11e364317,32314fbd-cd48-44c7-bb9c-89c776722411,ACA NeoGeo: Ninja Combat,5
28b725ec-a530-40cc-be85-bca2758458ae,32314fbd-cd48-44c7-bb9c-89c776722411,ACA NeoGeo: Ninja Combat,5
ca29da02-d9f4-4e59-b040-f6b744c128d9,32314fbd-cd48-44c7-bb9c-89c776722411,ACA NeoGeo: Ninja Combat,1
4521829b-64af-4f52-831f-312085196ca3,f6a96018-26da-4ff4-ae82-d2eb44707ae4,ACA NeoGeo: Ninja Commando,6
e92b9e3e-42f9-4692-b3f9-e0a0353a5aae,f6a96018-26da-4ff4-ae82-d2eb44707ae4,ACA NeoGeo: Ninja Commando,1
f69c8fdc-f78b-4558-b638-afb0898c03df,f6a96018-26da-4ff4-ae82-d2eb44707ae4,ACA NeoGeo: Ninja Commando,5
6a87221a-e30e-4f3c-b12a-d562d95e7079,3e922a83-9a25-4b4c-8678-950b070809ae,ACA NeoGeo: OverTop,6
700bc6fe-d312-48cb-9d4c-1a6b7bb3a380,3e922a83-9a25-4b4c-8678-950b070809ae,ACA NeoGeo: OverTop,2
d4138fbd-cc34-4a0d-ab82-c3da1b5153ed,3e922a83-9a25-4b4c-8678-950b070809ae,ACA NeoGeo: OverTop,2
31041818-0540-47b0-abe3-caef683c1ffb,9734938e-f0c3-4305-ab2a-80ea8b6d827b,ACA NeoGeo: Power Spikes II,10
374674fe-a521-4592-9715-735cbe240688,9734938e-f0c3-4305-ab2a-80ea8b6d827b,ACA NeoGeo: Power Spikes II,7
8a66334f-0a28-43f4-99a3-00ceba1b36d8,9734938e-f0c3-4305-ab2a-80ea8b6d827b,ACA NeoGeo: Power Spikes II,2
05383a41-580d-44ef-be81-9ff247d821fc,3303e857-d03c-40c8-991a-2981aa9637f7,ACA NeoGeo: Prehistoric Isle 2,6
97e0ed62-4ac2-4a38-a983-d6a8cc70808d,3303e857-d03c-40c8-991a-2981aa9637f7,ACA NeoGeo: Prehistoric Isle 2,2
a82d4a84-173a-4f92-ad9c-1181f160c819,3303e857-d03c-40c8-991a-2981aa9637f7,ACA NeoGeo: Prehistoric Isle 2,3
7075a5bc-68a3-41dd-9c94-3511e59024ad,2c24f6ab-b4af-4f81-8d29-aa0e0c838d49,ACA NeoGeo: Pulstar,1
adc0c2af-5683-4f31-bae3-43e9d196a5ad,2c24f6ab-b4af-4f81-8d29-aa0e0c838d49,ACA NeoGeo: Pulstar,3
fc35361f-2bbc-4e9d-b191-98f4686933f8,2c24f6ab-b4af-4f81-8d29-aa0e0c838d49,ACA NeoGeo: Pulstar,2
5b78db0b-aa2c-4d4b-8b50-fcb5570e6ce8,66d4f3e5-2fcc-44bb-8c4b-1ce0d207a7ca,ACA NeoGeo: Puzzle Bobble,8
a37ece4e-0a20-4a1c-b401-91f7766e1ca9,66d4f3e5-2fcc-44bb-8c4b-1ce0d207a7ca,ACA NeoGeo: Puzzle Bobble,1
b4e774e4-5875-4ec4-9f8b-438c1d130b23,66d4f3e5-2fcc-44bb-8c4b-1ce0d207a7ca,ACA NeoGeo: Puzzle Bobble,7
21fdbf92-7eb3-4425-841c-23339a2ebcf4,192b7b23-b84a-464e-8e38-9641b5ea4336,ACA NeoGeo: Puzzled,7
